FeatureID,Class,Order,Family,Genus,Species,Classifier
ae93808a83f4d77eabd365f54974d964,Insecta,Diptera,Drosophilidae,Zaprionus,Zaprionus indianus,VSEARCH
f248ec4741357ca401229d4735beca04,Insecta,Diptera,Fanniidae,Fannia,NA,VSEARCH
b70824fa1295d3f86118757ad89f45c4,Insecta,Diptera,Keroplatidae,NA,NA,sklearn
480ee879e575de77402ea527f8081086,Insecta,Diptera,Keroplatidae,NA,NA,VSEARCH
f1f65ba7057eea2fe69844ddf57796df,Insecta,Diptera,Keroplatidae,NA,NA,VSEARCH
11d5c68c5baf257fdf60a89c5332b6b4,Insecta,Diptera,Keroplatidae,NA,NA,VSEARCH
351930d8cd8667bf72da89f1643d5ce6,Insecta,Diptera,Keroplatidae,NA,NA,VSEARCH
9f8d32e50f20efcbb32a5ed516450896,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia halterella,sklearn
7ab9b717eec9ce5d1551dbdece2f980b,Insecta,Diptera,Limoniidae,Dicranomyia,NA,VSEARCH
92855ba17a120ef7125c4b04e80594b3,Insecta,Diptera,Limoniidae,Dicranomyia,NA,VSEARCH
b2ecff77f6b42ac0d5bd5c94279a2acf,Insecta,Diptera,Limoniidae,Dicranomyia,NA,VSEARCH
3c609b09a9541cf0fceb505c6591fc3d,Insecta,Diptera,Limoniidae,Elephantomyia,Elephantomyia westwoodi,sklearn
287b84541b924f5e9370c5a3ec91ba8e,Insecta,Diptera,Limoniidae,Elephantomyia,Elephantomyia westwoodi,sklearn
8fe7d3b9d9aaa681a8d9c83fd477a411,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,sklearn
db69205c5925000dc665bae0626ce003,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,sklearn
7c3e9db8e9e5c25f6a1033c1b6818951,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,sklearn
4506f0ffff8799b2a66ad8293021269f,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,sklearn
ee428b867f1c0aa2d56e7c61d744bf56,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,VSEARCH
d18b9b0d9c0501fc4310fd74dbfc5a16,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,VSEARCH
2cb1de3501e777c8646d1537f59cbb6d,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn
2d353a83349dd42779d146cf294a6784,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn
eb44ed3a034b445b277cb419b2f3f8f6,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn
683e5689b11bdaa4e93e3459d7eefb93,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn
15079cdeaafdbf7cf646b2d0830afaac,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn
ec9f778e07d02dc320e539cbb9c5fd53,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn
a95803e6e09fea929e20c488223f7190,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn
adae6ce867dab35ee58ddc6bf9e5b8fa,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,sklearn
4622cb135cf309852ac4289aacbb7f5b,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,VSEARCH
707a0acd301f65f34121536c3bc6453a,Insecta,Diptera,Limoniidae,Geranomyia,NA,sklearn
b68316922984be5306f1f3174d14d482,Insecta,Diptera,Limoniidae,Gonomyia,NA,sklearn
38dbe950a88a0d6f89c7e2706ee47e81,Insecta,Diptera,Limoniidae,Gonomyia,NA,sklearn
a2946c49459b0dc6d85ca0c735cf7258,Insecta,Diptera,Limoniidae,Gonomyia,NA,sklearn
76ca6e4b2f8824db2839c0ef1a55681b,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,sklearn
3c5423c213cf0027257b844a9c89b19d,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,VSEARCH
0bfa7567ba51c6f70fafb0695ca58818,Insecta,Diptera,Limoniidae,Limonia,Limonia immatura,sklearn
4fef3e9b0b1c2f9e1123cda65ccc2b4d,Insecta,Diptera,Limoniidae,Metalimnobia,Metalimnobia cinctipes,VSEARCH
ad391eb106916a87b0f1f98a9d6bee2d,Insecta,Diptera,Limoniidae,Metalimnobia,Metalimnobia novaeangliae,VSEARCH
0800bfd0a4fdce8c3928b79bc5cf1698,Insecta,Diptera,Limoniidae,Metalimnobia,Metalimnobia triocellata,VSEARCH
d7898d8b25be2c9e8900fd6115b1cc52,Insecta,Diptera,Limoniidae,Pilaria,NA,VSEARCH
d4cf38553871750e07d9a8f96bb1edda,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila luteipennis,sklearn
5de3561d0678cab60254faabd6523a83,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila luteipennis,sklearn
b678cf9ce2297b9e057d0d8962ce20b7,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila luteipennis,sklearn
415b250e1a7abcb2deb77fdfb6172a6b,Insecta,Diptera,Limoniidae,Rhipidia,NA,sklearn
68b467c1b5a07faca9412c38f779f507,Insecta,Diptera,Limoniidae,Rhipidia,NA,VSEARCH
3cfeeb16701da023d483c4bca6e37a3e,Insecta,Diptera,Limoniidae,Rhipidia,NA,VSEARCH
b43b4a4bed388012847e5b5f5b0f97c8,Insecta,Diptera,Limoniidae,Rhipidia,NA,VSEARCH
614fd2953760447a52e9675656bbe7bd,Insecta,Diptera,Limoniidae,Symplecta,Symplecta cana,VSEARCH
b036dc314d747c0b0e055952ea4ad23f,Insecta,Diptera,Limoniidae,NA,NA,sklearn
89e5597a9643af8cc7fe80ac924b8d76,Insecta,Diptera,Limoniidae,NA,NA,VSEARCH
d09ef41d1622e1fea5270ef0b6b8617e,Insecta,Diptera,Limoniidae,NA,NA,VSEARCH
c0ba220cf5cce50c45e4b4eacbc601a7,Insecta,Diptera,Limoniidae,NA,NA,VSEARCH
26a257f94e8e6109221965efdbf26392,Insecta,Diptera,Limoniidae,NA,NA,VSEARCH
c913c52a14570ab78cfcd7fc6c4f1c98,Insecta,Diptera,Limoniidae,NA,NA,VSEARCH
19c7fb4fd8d5fd98923f0011765d8f5e,Insecta,Diptera,Limoniidae,NA,NA,VSEARCH
c5b4907aa864d6de4d910509d88c3bfb,Insecta,Diptera,Limoniidae,NA,NA,VSEARCH
6534fb9982890a37ca261176085a9228,Insecta,Diptera,Limoniidae,NA,NA,VSEARCH
a78d76510e14467d5fa75c8a5b35ba05,Insecta,Diptera,Milichiidae,Phyllomyza,NA,sklearn
bb3fc61111713aa35d1c617af7702ec6,Insecta,Diptera,Muscidae,Atherigona,NA,VSEARCH
2ecaccf843d7da15a2305aaf30e66dfd,Insecta,Diptera,Muscidae,Coenosia,NA,VSEARCH
28e09fa3855c91a9796028a47414018f,Insecta,Diptera,Muscidae,Neodexiopsis,Neodexiopsis rufitibia,VSEARCH
4a5fa353297ce8061f2ad48ce3f134c9,Insecta,Diptera,Muscidae,Phaonia,NA,VSEARCH
3c0b5abe297ec4205b5a9c3e23d668e1,Insecta,Diptera,Muscidae,Potamia,Potamia littoralis,sklearn
e82abdcb7039e1d9a2086484dffc56cf,Insecta,Diptera,Mycetophilidae,Clastobasis,NA,VSEARCH
171f69cb54dc4814fd0f4f5d743350c6,Insecta,Diptera,Mycetophilidae,Greenomyia,NA,VSEARCH
e64cd5f2d8f21ef4e49e6fb964e6465c,Insecta,Diptera,Mycetophilidae,Leia,NA,VSEARCH
73a607c82053f96451cbdc5ec92526a0,Insecta,Diptera,Mycetophilidae,Mycetophila,NA,VSEARCH
348160f34df202c12615a5ef3aca299d,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya winnertzi,sklearn
81cb170aad8bc26d76097494f731af11,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya winnertzi,sklearn
213f691b7af11694ab9c443f8cde76a1,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya winnertzi,sklearn
f44d978be5a40a6f303d59cc65950ad5,Insecta,Diptera,Mycetophilidae,Mycomya,Mycomya winnertzi,sklearn
73b35197af1c6f04eb066eb0206502cc,Insecta,Diptera,Mycetophilidae,Neoempheria,NA,sklearn
d50de33588f7ba0f6397e3feb5180363,Insecta,Diptera,Mycetophilidae,Zygomyia,NA,VSEARCH
9a866dba5d1e39293a6ee66362c9b831,Insecta,Diptera,Mycetophilidae,NA,NA,sklearn
bb3f594d54196c074dc948aef837efb5,Insecta,Diptera,Mycetophilidae,NA,NA,VSEARCH
f070442ac434d34f4e7397a33f4da010,Insecta,Diptera,Mydidae,Apiophora,Apiophora quadricinctata,sklearn
033f89ea102d57cdb3ff8bd048c9ef25,Insecta,Diptera,Phoridae,NA,NA,sklearn
aef290281fbb5168ecb55e1136f17d6d,Insecta,Diptera,Phoridae,NA,NA,sklearn
1e378ac8c4b09e7f5ca4b862a419beca,Insecta,Diptera,Pipunculidae,Cephalops,NA,VSEARCH
33427dd3b3546ef309d9a46cf55bcb06,Insecta,Diptera,Pipunculidae,Chalarus,NA,VSEARCH
77e8f75ef7548ade4b796d53ff18df74,Insecta,Diptera,Pipunculidae,Chalarus,NA,VSEARCH
57596a53ee0bb48e2bb30f3af3bd7a65,Insecta,Diptera,Psychodidae,Psychoda,Psychoda alternata,VSEARCH
33d26b3da645085d58bdd3b7c24ee68d,Insecta,Diptera,Psychodidae,NA,NA,sklearn
8cf1467652c52df3f4a2e7f638cfe744,Insecta,Diptera,Psychodidae,NA,NA,sklearn
5b29ad47f9ba0c76c54a900113531142,Insecta,Diptera,Psychodidae,NA,NA,sklearn
b0c4de8c62edbae4e6ff051a2cc68aeb,Insecta,Diptera,Psychodidae,NA,NA,VSEARCH
a8aa5d9867898f94aff603ed14ac503a,Insecta,Diptera,Psychodidae,NA,NA,VSEARCH
a1f3a2e90c82020c387762fc55ffa200,Insecta,Diptera,Psychodidae,NA,NA,VSEARCH
74c90a69d8a0572a287741e650f56d6a,Insecta,Diptera,Psychodidae,NA,NA,VSEARCH
2c7fcd6bda2a5bbf7bcc52fff86d4d0f,Insecta,Diptera,Sarcophagidae,Ravinia,Ravinia derelicta,VSEARCH
662b4532d3c70ed1f26c895a2a1be92d,Insecta,Diptera,Sarcophagidae,Ravinia,Ravinia stimulans,VSEARCH
4e2f6230283b2be02f59d05a80ff4c4a,Insecta,Diptera,Sciaridae,Cratyna,Cratyna fulvicauda,sklearn
78d366a5fe992fcde0435163ef7828cf,Insecta,Diptera,Sciaridae,Scatopsciara,Scatopsciara simillima,sklearn
95854d0fdd1e5921e10c05f43a0bfdfe,Insecta,Diptera,Sciaridae,NA,NA,sklearn
6269e83ac7127af0b26acc5ee508bb18,Insecta,Diptera,Sciomyzidae,Atrichomelina,Atrichomelina pubera,VSEARCH
1bebd26bce5017ca5066651585e2157e,Insecta,Diptera,Stratiomyidae,Oxycera,Oxycera albovittata,sklearn
5ae69dd9d361c38938c4be2c907412d5,Insecta,Diptera,Stratiomyidae,NA,NA,VSEARCH
701887d96e17206a36eaa2f86b931720,Insecta,Diptera,Tabanidae,Chrysops,Chrysops scalaratus,sklearn
75ee6aad1a16fa358fc464ac3c2d5911,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
857ec0ef022f834f7034ef82b9ebc789,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
79987c40fbcbddefa52df475689a1cbd,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
1f81c557633089ebb36d9abbbb0dd3b3,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
0b1fdd1e5d421172579de3a11301e0b0,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
4be79c66b171ff17ce724bb0bfb9d846,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
40fc9e35a3c8204153974617e692a770,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
e5a1d030d30efce0a679d63b0f693ebc,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
27796fb6d0f162d48096cf8f9f39e14f,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
a0a3c37ae470dd68adb932f412c6eff5,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
6165c3e31eeefb9d84e293621bd7d29a,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
8518ff51edccf6bc137a324932786756,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
8129e686ffaa25398009efd71c920b84,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
71092746703b5269d0f0f719364836e6,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
92131bcb99126d6caed402722eb57e45,Insecta,Diptera,Tabanidae,Chrysops,NA,sklearn
1b0979db4b117b5f18f667421989dd6a,Insecta,Diptera,Tabanidae,Tabanus,Tabanus atratus,VSEARCH
11d3eaa0ae0e01453245a06eeccad308,Insecta,Diptera,Tabanidae,Tabanus,Tabanus claripennis,sklearn
d3c1c128b6439c299510971dbd2d6404,Insecta,Diptera,Tabanidae,Tabanus,Tabanus claripennis,sklearn
6c217eeba70df794b7dc4d06d6a9e08f,Insecta,Diptera,Tabanidae,Tabanus,Tabanus claripennis,sklearn
68199753c6816f36f9c1e803768089bc,Insecta,Diptera,Tabanidae,Tabanus,Tabanus claripennis,sklearn
665113547e98422f52ef97736afcdccd,Insecta,Diptera,Tabanidae,Tabanus,Tabanus dorsifer,sklearn
9333dd0039cca5f8971e32f3d3badb2d,Insecta,Diptera,Tabanidae,Tabanus,Tabanus similis,VSEARCH
d4aa1704bc85aca2c0e1e898e5586c0d,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn
c377e3819be592b568fa242d64651ea5,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn
e2ad07f2fe180f74789d19765388e1d6,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn
b1b174d92fe684b26a3959250ffc8953,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn
985fb84dedc559df91b2e5d595aba129,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn
47fada895b295f10836ccb7d0d25ac06,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn
b2ad6a6acadcf77778f66b80aa3af9b1,Insecta,Diptera,Tabanidae,Tabanus,NA,sklearn
6a6c9fecaf015a234d4001ae5116e0b2,Insecta,Diptera,Tabanidae,Tabanus,NA,VSEARCH
30d2ab227bd5b02179eb83fe8c46dbce,Insecta,Diptera,Tabanidae,NA,NA,sklearn
02fcead996ea330edfe9931ac0221c97,Insecta,Diptera,Tabanidae,NA,NA,sklearn
9c1759410185e12aa041d91bef2484d5,Insecta,Diptera,Tabanidae,NA,NA,VSEARCH
21e773ee0e699b392d06f88e1725b2e8,Insecta,Diptera,Tabanidae,NA,NA,VSEARCH
856f450208684c1c8690367fb85bb11a,Insecta,Diptera,Tabanidae,NA,NA,VSEARCH
d4f7bc45628a70af0b70d9926756e72a,Insecta,Diptera,Tachinidae,Chetogena,Chetogena scutellarisDHJ02,VSEARCH
e8b3484d07a0fdeeca033d8868002e8d,Insecta,Diptera,Tachinidae,Cholomyia,Cholomyia inaequipes,VSEARCH
8143fa1e9d1b65f431a1acbe2d3d6e79,Insecta,Diptera,Tachinidae,Lespesia,NA,sklearn
da087a0698a2b2eb7084fe8933c7d1ac,Insecta,Diptera,Tachinidae,Lixophaga,Lixophaga sp. JOS2012,sklearn
2f0708f15bb6d21833cfa6264764bf51,Insecta,Diptera,Tachinidae,Paradidyma,NA,sklearn
8a8a36bcce3896f294e9f15daf7a1b6d,Insecta,Diptera,Tachinidae,Phytomyptera,Phytomyptera melissopodis,VSEARCH
bb7644f8ba20c5cae13d131ecce18315,Insecta,Diptera,Tachinidae,NA,NA,sklearn
496eb2f9bddcadf8248f278081602582,Insecta,Diptera,Tachinidae,NA,NA,sklearn
2a4606d749cc2f1c1ee7c3b6cec17cb4,Insecta,Diptera,Tachinidae,NA,NA,VSEARCH
0a0738e5f997b9a08972f49ced993d93,Insecta,Diptera,Tipulidae,Brachypremna,NA,sklearn
7ba33d26e2dc89f3ec986b3ace70e76c,Insecta,Diptera,Tipulidae,Brachypremna,NA,VSEARCH
8961f4df1f949b7e12d32e90956a6511,Insecta,Diptera,Tipulidae,Dolichopeza,Dolichopeza tridenticulata,sklearn
fc9e3d2647c8f3283af4bca6e2960cad,Insecta,Diptera,Tipulidae,Dolichopeza,Dolichopeza walleyi,sklearn
2060f661322c11c0e10b4609da19fdcb,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma alterna,sklearn
c4b11b5810a8739d81686e4330b82b12,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,sklearn
a1a6f3a552a455bb4bd84f0b02ff3279,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,sklearn
67571657f9bc42a71d6c402661be1d97,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,VSEARCH
5535a0445f0308724d8d35746e76f68d,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,VSEARCH
afb9261a397d3803ededbc877409f804,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma glabricristata,sklearn
ec302cf1d37458d517013720fc93f32e,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma glabricristata,sklearn
87f24093f403558374c82333fb13a2da,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma glabricristata,sklearn
8b79c3f59fd520aeb1e6e134baf51d23,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma macrocera,VSEARCH
190ab3993d54d0eb9f0262c75311072e,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma okefenoke,sklearn
c415501bdf3b3c215bee406bcfdab452,Insecta,Diptera,Tipulidae,Nephrotoma,NA,sklearn
f37ca00c1459bc901c15329d30c40e3f,Insecta,Diptera,Tipulidae,Tipula,Tipula abdominalis,VSEARCH
ac65e0d9f9935a269d4b658ae1db036f,Insecta,Diptera,Tipulidae,Tipula,Tipula coloradensis,VSEARCH
57495f6b5ee0af5b96a2985b762c7018,Insecta,Diptera,Tipulidae,Tipula,Tipula duplex,sklearn
bab60aa7fa012ba1fd25e120cba8a60c,Insecta,Diptera,Tipulidae,Tipula,Tipula furca,VSEARCH
dcdf3c266112b0137ebecedba4b056fb,Insecta,Diptera,Tipulidae,Tipula,Tipula peliostigma,sklearn
29709685913bbb5b5c696c5921f1f7ab,Insecta,Diptera,Tipulidae,Tipula,Tipula sayi,sklearn
c3b94325e9cbad74da0a3b587304ae15,Insecta,Diptera,Tipulidae,Tipula,Tipula sayi,VSEARCH
a3155e7fc098b3a5dd5a54e0b6b41ccf,Insecta,Diptera,Tipulidae,Tipula,Tipula stonei,sklearn
9b3e73470b8140976485a72130936167,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
42c8c6b3c3980d589e248093c798a447,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
df3787322072e329ea374fd581233d3c,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
5d0f4b408c4e5344fe001c6c08b7aec4,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
2a6710decabdcd918474630496107bc2,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
a1d1357a0c3639b99e41a67851a44f0d,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
0a6765ef795d0f2e0797ac05e55b6775,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
5b780190c641ac77cdfb01c81f37504b,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
6dbaa6b79bec7c78991a20a9a6559dbb,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
f8c9b22e71294adbd6411bbd91c92a4b,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
41333bbc78343f110608ce169eb24564,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
57bd6913e700848528ce64ba47e39416,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
f95fbc56c37e7479e8ecc16169f6e10f,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
3b33ae213b674027bffa931be7730a3b,Insecta,Diptera,Tipulidae,Tipula,NA,sklearn
082aa19f88cfa3f7531b69e5ac0c133f,Insecta,Diptera,Tipulidae,NA,NA,sklearn
3bf47fdd8bf1a079a12bb39e397bd8cd,Insecta,Diptera,Tipulidae,NA,NA,sklearn
354841c03639b1ef5e619cd56927d238,Insecta,Diptera,Tipulidae,NA,NA,sklearn
87d17021941af67ddc5d81003e2e1dee,Insecta,Diptera,Tipulidae,NA,NA,sklearn
0bf1141ed9003af7d6966a6058e877cd,Insecta,Diptera,Tipulidae,NA,NA,sklearn
110723ace5af5b2f278246f6ced96e17,Insecta,Diptera,Xylomyidae,Solva,NA,sklearn
53fb375d0c3b52580912812f2a0f7389,Insecta,Ephemeroptera,Baetidae,Callibaetis,Callibaetis pretiosus,sklearn
ce282abacec41d18731c8530ef80d804,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium exiguum,sklearn
22d6941e40741a993930e52eda93b955,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,VSEARCH
fefa053b7f5758d32bb5779cc97c5bd9,Insecta,Ephemeroptera,Palingeniidae,Pentagenia,Pentagenia vittigera,VSEARCH
910cbd756a035fb73698d8bdc802ebab,Insecta,Hemiptera,Acanaloniidae,Acanalonia,NA,VSEARCH
52280933d229f35d99636e094c2019dc,Insecta,Hemiptera,Alydidae,Alydus,NA,VSEARCH
ff99646ba2337e48b85e31dae102123a,Insecta,Hemiptera,Aphididae,Grylloprociphilus,Grylloprociphilus imbricator,VSEARCH
a5a7a4f52ab74926edf11e1e31fcdd59,Insecta,Hemiptera,Aphididae,Pemphigus,Pemphigus populitransversus,VSEARCH
f66f9d30e09705ad99c1e59ef4f1f2fa,Insecta,Hemiptera,Aphididae,Pemphigus,NA,VSEARCH
80390a7af7020a59a4f7d596f83a531c,Insecta,Hemiptera,Aphididae,Rhopalosiphum,NA,VSEARCH
fd70c0323f24080341e0032def754aee,Insecta,Hemiptera,Aphididae,Shivaphis,Shivaphis celti,VSEARCH
fabc1aa4e56bb5d264e91ae936c12ce7,Insecta,Hemiptera,Aphididae,Sitobion,Sitobion avenae,VSEARCH
cce7db963c6a16ecbdfdb3c02545d9d2,Insecta,Hemiptera,Aphididae,NA,NA,VSEARCH
153b8de33231a3512d363e6288783ded,Insecta,Hemiptera,Aphididae,NA,NA,VSEARCH
223cdadffc28eb3f856f47b435dfd1c5,Insecta,Hemiptera,Cicadellidae,Draeculacephala,NA,sklearn
0e36e2b1cf84f85018668f7746d757b9,Insecta,Hemiptera,Cicadellidae,Eratoneura,NA,VSEARCH
47b2fd12f3c165ed18c47b1e9379db35,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
76dc8113bc421a8c4e861d8b1fabc3cf,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
8079ac93ee95ab3db45bd828fdf12121,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
a0982513790e7977872ef374424d3906,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
0c0d731472f9f9d82095fb3f79185424,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
60ac591752556e74ab393a5e261d7e48,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
9028abc1ef6f6a21c58ff7ae47b8a4fc,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
ef713330d7984d21d8c3dab5d227b28d,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
b2082c87b68b005079dd3a028f078565,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
c6c81fb7cf06d55b5db0bee06b049e24,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
55312c4a5c61d920c37f44f9f1a0f384,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
d2ade4fa3cd4e9d487f9dc3ef1654de3,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
fa5a0978ba6ad79ced321516aac6d82c,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
3068cb02f109eb4266dd82f2a1ab852f,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
4f66929241a2a781103b930d791f3aff,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
89fb8569ed91918c1f82c3df670d9acc,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn
939e768b64a8ab16134780f9dc76018e,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,VSEARCH
c2cb94c95e32a93a61c9edca37f7909a,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,VSEARCH
a50ea4b8de3fc8320dcee4d558417828,Insecta,Hemiptera,Cicadellidae,Ponana,Ponana puncticollis,VSEARCH
e0d6c9db68217024fd2d6fe8cf3344ef,Insecta,Hemiptera,Cicadellidae,Ponana,NA,sklearn
0496512031c452e89193fff9e15a886f,Insecta,Hemiptera,Cicadellidae,Scaphoideus,NA,sklearn
b60acf9710e229af30063621769d8274,Insecta,Hemiptera,Cicadellidae,Scaphoideus,NA,VSEARCH
c93175cbbcb481b86e3010e2bc09848e,Insecta,Hemiptera,Cicadellidae,NA,NA,sklearn
027cdc8c92ecac4a0a543367c39e5e18,Insecta,Hemiptera,Cicadellidae,NA,NA,sklearn
4fbb8481453c2d804d22f3973bacad46,Insecta,Hemiptera,Cicadellidae,NA,NA,VSEARCH
83e4473abf73f22cf6433778bf00f5c0,Insecta,Hemiptera,Cimicidae,Cimex,Cimex adjunctus,sklearn
3b0cd4fcc298d74e2d0b84a0af4f3451,Insecta,Hemiptera,Cimicidae,Cimex,Cimex adjunctus,sklearn
d699b0cca311d1afa323046cda0c08b8,Insecta,Hemiptera,Corixidae,Corisella,Corisella edulis,VSEARCH
0333589362a8751a70fa62d1faf99905,Insecta,Hemiptera,Corixidae,Trichocorixa,NA,VSEARCH
